IEEE,SR_V1,SR_V2,DSR,CDSR,VICON,TIME
73.0,73.0,73.0,72.0,72.8,94.1843,1497795.0
73.0,73.0,73.0,72.0,73.1,95.1931,1497811.3333333333
73.0,73.0,73.0,72.0,73.4,96.8004,1497827.6666666667
73.0,78.0,78.0,79.0,84.4,97.3294,1497844.0
73.0,78.0,78.0,79.0,86.7,97.8746,1497860.3333333333
73.0,78.0,78.0,79.0,89.1,99.0777,1497876.6666666667
73.0,78.0,78.0,84.0,87.7,99.6526,1497893.0
73.0,78.0,78.0,84.0,89.4,100.9634,1497909.3333333333
73.0,78.0,78.0,84.0,91.1,102.3001,1497925.6666666667
73.0,81.0,81.0,79.0,79.0,103.0059,1497942.0
73.0,81.0,81.0,79.0,79.0,104.4575,1497959.6666666667
73.0,81.0,81.0,79.0,79.0,104.4575,1497977.3333333333
84.0,84.0,84.0,85.0,85.0,105.9290,1497995.0
84.0,84.0,84.0,85.0,85.0,107.4892,1498011.3333333333
84.0,84.0,84.0,85.0,85.0,107.4892,1498027.6666666667
84.0,87.0,87.0,86.0,86.7,107.4892,1498044.0
84.0,87.0,87.0,86.0,87.1,108.2626,1498061.0
84.0,87.0,87.0,86.0,87.4,108.2626,1498078.0
97.0,97.0,97.0,100.0,110.7,113.9824,1498095.0
97.0,97.0,97.0,100.0,115.3,116.5334,1498112.0
97.0,97.0,97.0,100.0,120.0,118.3153,1498129.0
97.0,103.0,103.0,103.0,105.3,120.1004,1498146.0
97.0,103.0,103.0,103.0,106.3,121.0289,1498162.3333333333
97.0,103.0,103.0,103.0,107.3,122.8382,1498178.6666666667
106.0,106.0,106.0,108.0,111.9,123.7766,1498195.0
106.0,106.0,106.0,108.0,113.5,124.7163,1498211.3333333333
106.0,106.0,106.0,108.0,115.2,127.5589,1498227.6666666667
106.0,109.0,109.0,109.0,109.8,128.4828,1498244.0
106.0,109.0,109.0,109.0,110.1,130.4114,1498260.3333333333
106.0,109.0,109.0,109.0,110.4,131.3409,1498276.6666666667
110.0,110.0,110.0,111.0,112.5,133.2561,1498293.0
110.0,110.0,110.0,111.0,113.2,134.2025,1498310.0
110.0,110.0,110.0,111.0,113.9,137.1204,1498327.0
110.0,113.0,113.0,114.0,116.2,138.0793,1498344.0
110.0,113.0,113.0,114.0,117.2,140.1124,1498361.6666666667
110.0,113.0,113.0,114.0,118.2,142.1351,1498379.3333333333
123.0,123.0,123.0,125.0,133.2,143.1989,1498397.0
123.0,123.0,123.0,125.0,136.9,145.2491,1498413.3333333333
123.0,123.0,123.0,125.0,140.5,147.4743,1498429.6666666667
123.0,130.0,130.0,131.0,135.6,149.7373,1498446.0
123.0,130.0,130.0,131.0,137.5,150.8898,1498462.3333333333
123.0,130.0,130.0,131.0,139.4,153.1937,1498478.6666666667
136.0,136.0,136.0,137.0,141.7,154.3416,1498495.0
136.0,136.0,136.0,137.0,143.7,156.7644,1498511.3333333333
136.0,136.0,136.0,137.0,145.7,157.9251,1498527.6666666667
136.0,140.0,140.0,141.0,144.0,160.3552,1498544.0
136.0,140.0,140.0,141.0,145.4,162.8163,1498560.6666666667
136.0,140.0,140.0,141.0,146.7,164.0365,1498577.3333333333
144.0,144.0,144.0,145.0,148.0,166.5591,1498594.0
144.0,144.0,144.0,145.0,149.3,170.3271,1498610.6666666667
144.0,144.0,144.0,145.0,150.6,170.3271,1498627.3333333333
144.0,148.0,148.0,149.0,151.9,172.8844,1498644.0
144.0,148.0,148.0,149.0,153.3,175.4105,1498660.3333333333
144.0,148.0,148.0,149.0,154.6,177.9676,1498676.6666666667
152.0,152.0,152.0,153.0,155.9,179.2330,1498693.0
152.0,152.0,152.0,153.0,157.2,181.7958,1498710.3333333333
152.0,152.0,152.0,153.0,158.6,185.6180,1498727.6666666667
152.0,161.0,161.0,163.0,170.5,185.6180,1498745.0
152.0,161.0,161.0,163.0,173.8,186.9320,1498761.6666666667
152.0,161.0,161.0,163.0,177.2,192.2252,1498778.3333333333
172.0,172.0,172.0,174.0,182.5,193.5442,1498795.0
172.0,172.0,172.0,174.0,186.0,194.8607,1498811.6666666667
172.0,172.0,172.0,174.0,189.5,197.5175,1498828.3333333333
172.0,179.0,179.0,181.0,186.5,198.8737,1498845.0
172.0,179.0,179.0,181.0,188.8,201.5258,1498861.0
172.0,179.0,179.0,181.0,191.1,204.2052,1498877.0
187.0,187.0,187.0,188.0,193.3,205.4709,1498893.0
187.0,187.0,187.0,188.0,195.6,208.0849,1498909.6666666667
187.0,187.0,187.0,188.0,198.0,209.1914,1498926.3333333333
187.0,188.0,188.0,188.0,188.0,211.5768,1498943.0
187.0,188.0,188.0,188.0,188.0,214.0101,1498959.3333333333
187.0,188.0,188.0,188.0,188.0,216.5901,1498975.6666666667
194.0,194.0,194.0,193.0,196.6,217.8692,1498992.0
194.0,194.0,194.0,193.0,198.3,219.1497,1499009.0
194.0,194.0,194.0,193.0,200.1,220.4144,1499026.0
194.0,196.0,196.0,197.0,199.9,224.4600,1499043.0
194.0,196.0,196.0,197.0,201.3,226.5937,1499060.0
194.0,196.0,196.0,197.0,202.6,227.7360,1499077.0
201.0,201.0,201.0,200.0,202.3,230.1098,1499094.0
201.0,201.0,201.0,200.0,203.3,233.8618,1499110.6666666667
201.0,201.0,201.0,200.0,204.3,234.8947,1499127.3333333333
201.0,207.0,207.0,212.0,221.2,236.0568,1499144.0
201.0,207.0,207.0,212.0,225.1,238.4320,1499160.3333333333
201.0,207.0,207.0,212.0,228.9,239.5754,1499176.6666666667
212.0,212.0,212.0,214.0,215.6,240.6340,1499193.0
212.0,212.0,212.0,214.0,216.2,243.2487,1499209.6666666667
212.0,212.0,212.0,214.0,216.9,245.3970,1499226.3333333333
212.0,219.0,219.0,222.0,228.1,246.7467,1499243.0
212.0,219.0,219.0,222.0,230.8,248.4347,1499259.0
212.0,219.0,219.0,222.0,233.4,250.5016,1499275.0
226.0,226.0,226.0,229.0,234.2,252.6191,1499291.0
226.0,226.0,226.0,229.0,236.5,254.6589,1499307.3333333333
226.0,226.0,226.0,229.0,238.9,255.6857,1499323.6666666667
226.0,231.0,231.0,234.0,237.6,256.9844,1499340.0
226.0,231.0,231.0,234.0,239.4,259.1044,1499357.3333333333
226.0,231.0,231.0,234.0,241.1,261.0084,1499374.6666666667
236.0,236.0,236.0,238.0,240.9,264.7033,1499392.0
236.0,236.0,236.0,238.0,242.3,265.5289,1499409.3333333333
236.0,236.0,236.0,238.0,243.6,265.5289,1499426.6666666667
236.0,244.0,244.0,247.0,253.8,269.3669,1499444.0
236.0,244.0,244.0,247.0,256.8,270.5557,1499461.3333333333
236.0,244.0,244.0,247.0,259.8,274.0254,1499478.6666666667
251.0,251.0,251.0,253.0,257.7,275.2405,1499496.0
251.0,251.0,251.0,253.0,259.6,277.6860,1499511.3333333333
251.0,251.0,251.0,253.0,261.5,278.6359,1499526.6666666667
251.0,258.0,258.0,261.0,267.1,281.1121,1499542.0
251.0,258.0,258.0,261.0,269.8,283.5403,1499558.3333333333
251.0,258.0,258.0,261.0,272.5,284.7016,1499574.6666666667
265.0,265.0,265.0,267.0,271.5,287.3590,1499591.0
265.0,265.0,265.0,267.0,273.5,289.5555,1499607.6666666667
265.0,265.0,265.0,267.0,275.5,289.5555,1499624.3333333333
265.0,268.0,268.0,269.0,270.5,293.1744,1499641.0
265.0,268.0,268.0,269.0,271.1,295.3366,1499657.6666666667
265.0,268.0,268.0,269.0,271.8,296.5427,1499674.3333333333
272.0,272.0,272.0,273.0,275.9,298.8763,1499691.0
272.0,272.0,272.0,273.0,277.2,300.9518,1499708.0
272.0,272.0,272.0,273.0,278.5,301.9833,1499725.0
272.0,281.0,281.0,283.0,290.4,304.1583,1499742.0
272.0,281.0,281.0,283.0,293.7,307.2600,1499759.3333333333
272.0,281.0,281.0,283.0,297.1,308.3575,1499776.6666666667
286.0,286.0,286.0,285.0,286.5,309.3752,1499794.0
286.0,286.0,286.0,285.0,287.2,311.6157,1499811.3333333333
286.0,286.0,286.0,285.0,287.8,314.4885,1499828.6666666667
286.0,289.0,289.0,290.0,293.9,315.4977,1499846.0
286.0,289.0,289.0,290.0,295.5,316.5930,1499862.0
286.0,289.0,289.0,290.0,297.1,318.5755,1499878.0
296.0,296.0,296.0,298.0,304.2,319.5207,1499894.0
296.0,296.0,296.0,298.0,306.8,321.3985,1499910.0
296.0,296.0,296.0,298.0,309.5,323.5509,1499926.0
296.0,301.0,301.0,302.0,305.0,325.5346,1499942.0
296.0,301.0,301.0,302.0,306.3,326.5784,1499958.3333333333
296.0,301.0,301.0,302.0,307.7,327.5374,1499974.6666666667
305.0,305.0,305.0,306.0,308.9,329.4685,1499991.0
305.0,305.0,305.0,306.0,310.3,331.5365,1500008.3333333333
305.0,305.0,305.0,306.0,311.7,333.5038,1500025.6666666667
305.0,311.0,311.0,312.0,316.3,334.4883,1500043.0
305.0,311.0,311.0,312.0,318.3,335.4864,1500060.0
305.0,311.0,311.0,312.0,320.3,338.4782,1500077.0
316.0,316.0,316.0,317.0,320.7,339.4412,1500094.0
316.0,316.0,316.0,317.0,322.4,340.4518,1500110.6666666667
316.0,316.0,316.0,317.0,324.0,342.4530,1500127.3333333333
316.0,322.0,322.0,323.0,327.6,344.4596,1500144.0
316.0,322.0,322.0,323.0,329.6,348.6244,1500161.6666666667
316.0,322.0,322.0,323.0,331.6,348.6244,1500179.3333333333
330.0,330.0,330.0,330.0,335.5,349.6899,1500197.0
330.0,330.0,330.0,330.0,337.7,351.8520,1500212.6666666667
330.0,330.0,330.0,330.0,339.9,356.2229,1500228.3333333333
330.0,332.0,332.0,331.0,331.8,356.2229,1500244.0
330.0,332.0,332.0,331.0,332.1,357.3270,1500260.6666666667
330.0,332.0,332.0,331.0,332.4,359.5202,1500277.3333333333
337.0,337.0,337.0,339.0,345.0,360.6207,1500294.0
337.0,337.0,337.0,339.0,347.7,362.7627,1500310.3333333333
337.0,337.0,337.0,339.0,350.3,363.8459,1500326.6666666667
337.0,342.0,342.0,343.0,345.9,364.8905,1500343.0
337.0,342.0,342.0,343.0,347.3,368.0437,1500360.0
337.0,342.0,342.0,343.0,348.7,372.2428,1500377.0
346.0,346.0,346.0,346.0,348.2,372.2428,1500394.0
346.0,346.0,346.0,346.0,349.2,374.3796,1500410.6666666667
346.0,346.0,346.0,346.0,350.2,374.3796,1500427.3333333333
346.0,353.0,353.0,355.0,361.7,380.9571,1500444.0
346.0,353.0,353.0,355.0,364.7,380.9571,1500461.3333333333
346.0,353.0,353.0,355.0,367.7,383.2356,1500478.6666666667
353.0,353.0,353.0,352.0,352.0,383.2356,1500496.0
353.0,353.0,353.0,352.0,352.0,383.2356,1500513.0
353.0,353.0,353.0,352.0,352.0,386.6362,1500530.0
353.0,356.0,356.0,357.0,357.0,387.8356,1500547.0
353.0,356.0,356.0,357.0,357.0,390.1513,1500563.6666666667
353.0,356.0,356.0,357.0,357.0,392.4839,1500580.3333333333
363.0,363.0,363.0,366.0,373.0,394.7821,1500597.0
363.0,363.0,363.0,366.0,376.0,395.9750,1500614.3333333333
363.0,363.0,363.0,366.0,379.0,398.2846,1500631.6666666667
363.0,368.0,368.0,370.0,373.0,399.4211,1500649.0
363.0,368.0,368.0,370.0,374.4,402.8095,1500664.0
363.0,368.0,368.0,370.0,375.7,402.8095,1500679.0
376.0,376.0,376.0,379.0,385.6,405.0363,1500694.0
376.0,376.0,376.0,379.0,388.6,407.1253,1500710.6666666667
376.0,376.0,376.0,379.0,391.6,409.1257,1500727.3333333333
376.0,381.0,381.0,384.0,387.6,410.1387,1500744.0
376.0,381.0,381.0,384.0,389.3,412.0370,1500760.3333333333
376.0,381.0,381.0,384.0,391.0,412.8919,1500776.6666666667
389.0,389.0,389.0,390.0,394.4,414.6711,1500793.0
389.0,389.0,389.0,390.0,396.4,416.2515,1500810.3333333333
389.0,389.0,389.0,390.0,398.4,417.8250,1500827.6666666667
389.0,395.0,395.0,396.0,400.5,418.5688,1500845.0
389.0,395.0,395.0,396.0,402.5,420.6260,1500861.6666666667
389.0,395.0,395.0,396.0,404.5,421.2932,1500878.3333333333
399.0,399.0,399.0,399.0,401.3,421.2932,1500895.0
399.0,399.0,399.0,399.0,402.3,423.1074,1500911.3333333333
399.0,399.0,399.0,399.0,403.2,423.6778,1500927.6666666667
399.0,404.0,404.0,406.0,411.4,425.2707,1500944.0
399.0,404.0,404.0,406.0,413.8,425.7137,1500960.3333333333
399.0,404.0,404.0,406.0,416.1,426.1801,1500976.6666666667
407.0,407.0,407.0,408.0,409.5,427.0414,1500993.0
407.0,407.0,407.0,408.0,410.2,427.8096,1501009.3333333333
407.0,407.0,407.0,408.0,410.8,428.5079,1501025.6666666667
407.0,410.0,410.0,414.0,418.4,428.8212,1501042.0
407.0,410.0,410.0,414.0,420.4,429.4505,1501058.6666666667
407.0,410.0,410.0,414.0,422.4,429.7557,1501075.3333333333
413.0,413.0,413.0,413.0,413.0,430.3087,1501092.0
413.0,413.0,413.0,413.0,413.0,430.8689,1501109.0
413.0,413.0,413.0,413.0,413.0,431.3557,1501126.0
413.0,415.0,415.0,417.0,417.0,431.5672,1501143.0
413.0,415.0,415.0,417.0,417.0,431.9713,1501160.3333333333
413.0,415.0,415.0,417.0,417.0,432.1755,1501177.6666666667
415.0,415.0,415.0,414.0,414.0,432.5271,1501195.0
415.0,415.0,415.0,414.0,414.0,432.8354,1501211.6666666667
415.0,415.0,415.0,414.0,414.0,433.1265,1501228.3333333333
415.0,417.0,417.0,419.0,419.0,433.2790,1501245.0
415.0,417.0,417.0,419.0,419.0,433.4035,1501261.3333333333
415.0,417.0,417.0,419.0,419.0,433.8022,1501277.6666666667
418.0,418.0,418.0,418.0,418.0,433.9150,1501294.0
418.0,418.0,418.0,418.0,418.0,434.0125,1501310.3333333333
418.0,418.0,418.0,418.0,418.0,434.4639,1501326.6666666667
418.0,416.0,416.0,416.0,416.0,434.4639,1501343.0
418.0,416.0,416.0,416.0,416.0,434.4639,1501360.0
418.0,416.0,416.0,416.0,416.0,434.6707,1501377.0
417.0,417.0,417.0,417.0,417.0,434.7601,1501394.0
417.0,417.0,417.0,417.0,417.0,435.1253,1501409.3333333333
417.0,417.0,417.0,417.0,417.0,435.2183,1501424.6666666667
417.0,414.0,414.0,414.0,414.0,435.4105,1501440.0
417.0,414.0,414.0,414.0,414.0,435.5620,1501457.0
417.0,414.0,414.0,414.0,414.0,435.6577,1501474.0
415.0,415.0,415.0,416.0,416.0,435.8433,1501491.0
415.0,415.0,415.0,416.0,416.0,435.9865,1501508.0
415.0,415.0,415.0,416.0,416.0,436.0695,1501525.0
415.0,414.0,414.0,414.0,414.0,436.2034,1501542.0
415.0,414.0,414.0,414.0,414.0,436.3420,1501559.3333333333
415.0,414.0,414.0,414.0,414.0,436.5061,1501576.6666666667
412.0,412.0,412.0,413.0,413.0,436.5614,1501594.0
412.0,412.0,412.0,413.0,413.0,436.7196,1501611.0
412.0,412.0,412.0,413.0,413.0,436.8165,1501628.0
412.0,416.0,416.0,418.0,418.0,436.8615,1501645.0
412.0,416.0,416.0,418.0,418.0,436.9462,1501661.0
412.0,416.0,416.0,418.0,418.0,437.0266,1501677.0
419.0,419.0,419.0,420.0,421.5,437.0608,1501693.0
419.0,419.0,419.0,420.0,422.2,437.0552,1501709.0
419.0,419.0,419.0,420.0,422.9,437.1128,1501725.0
419.0,419.0,419.0,419.0,419.0,437.0788,1501741.0
419.0,419.0,419.0,419.0,419.0,436.9828,1501757.0
419.0,419.0,419.0,419.0,419.0,436.9828,1501773.0
422.0,422.0,422.0,424.0,424.0,436.9973,1501789.0
422.0,422.0,422.0,424.0,424.0,436.9973,1501806.0
422.0,422.0,422.0,424.0,424.0,437.0323,1501823.0
422.0,424.0,424.0,424.0,424.0,437.0394,1501840.0
422.0,424.0,424.0,424.0,424.0,437.0173,1501857.6666666667
422.0,424.0,424.0,424.0,424.0,436.9155,1501875.3333333333
423.0,423.0,423.0,424.0,424.0,436.8510,1501893.0
423.0,423.0,423.0,424.0,424.0,436.6385,1501909.6666666667
423.0,423.0,423.0,424.0,424.0,436.3595,1501926.3333333333
423.0,426.0,426.0,428.0,431.0,436.2070,1501943.0
423.0,426.0,426.0,428.0,432.4,435.8441,1501959.6666666667
423.0,426.0,426.0,428.0,433.7,435.4326,1501976.3333333333
426.0,426.0,426.0,427.0,427.0,435.2039,1501993.0
426.0,426.0,426.0,427.0,427.0,434.7330,1502009.3333333333
426.0,426.0,426.0,427.0,427.0,434.4783,1502025.6666666667
426.0,423.0,423.0,422.0,418.2,433.9314,1502042.0
426.0,423.0,423.0,422.0,416.5,433.3600,1502058.6666666667
426.0,423.0,423.0,422.0,414.8,432.7486,1502075.3333333333
425.0,425.0,425.0,426.0,426.0,432.7486,1502092.0
425.0,425.0,425.0,426.0,426.0,432.4499,1502108.3333333333
425.0,425.0,425.0,426.0,426.0,431.3995,1502124.6666666667
425.0,421.0,421.0,421.0,421.0,430.6754,1502141.0
425.0,421.0,421.0,421.0,421.0,429.8883,1502158.0
425.0,421.0,421.0,421.0,421.0,429.4874,1502175.0
418.0,418.0,418.0,419.0,417.6,428.7201,1502192.0
418.0,418.0,418.0,419.0,416.9,427.8425,1502209.0
418.0,418.0,418.0,419.0,416.2,426.8397,1502226.0
418.0,415.0,415.0,415.0,412.0,426.3504,1502243.0
418.0,415.0,415.0,415.0,410.7,425.2501,1502259.6666666667
418.0,415.0,415.0,415.0,409.4,424.6098,1502276.3333333333
410.0,410.0,410.0,410.0,406.2,423.3893,1502293.0
410.0,410.0,410.0,410.0,404.5,422.0049,1502312.6666666667
410.0,410.0,410.0,410.0,402.9,420.5403,1502332.3333333333
410.0,406.0,406.0,405.0,401.1,418.2296,1502352.0
410.0,406.0,406.0,405.0,399.5,417.4492,1502366.3333333333
410.0,406.0,406.0,405.0,397.9,416.6483,1502380.6666666667
401.0,401.0,401.0,400.0,396.1,415.7883,1502395.0
401.0,401.0,401.0,400.0,394.5,414.1243,1502411.0
401.0,401.0,401.0,400.0,392.8,413.2451,1502427.0
401.0,396.0,396.0,395.0,391.2,411.4508,1502443.0
401.0,396.0,396.0,395.0,389.6,409.6184,1502460.3333333333
401.0,396.0,396.0,395.0,387.9,407.7432,1502477.6666666667
391.0,391.0,391.0,390.0,386.3,406.7381,1502495.0
391.0,391.0,391.0,390.0,384.6,403.9066,1502518.6666666667
391.0,391.0,391.0,390.0,382.9,403.5540,1502542.3333333333
391.0,391.0,391.0,389.0,388.3,398.9504,1502566.0
391.0,391.0,391.0,389.0,389.0,398.9504,1502575.0
391.0,391.0,391.0,389.0,389.0,396.9970,1502584.0
387.0,387.0,387.0,385.0,382.0,396.9970,1502593.0
387.0,387.0,387.0,385.0,380.7,395.0208,1502610.0
387.0,387.0,387.0,385.0,379.4,393.0995,1502627.0
387.0,380.0,380.0,381.0,377.9,392.1118,1502644.0
387.0,380.0,380.0,381.0,376.6,390.1463,1502661.3333333333
387.0,380.0,380.0,381.0,375.3,388.1840,1502678.6666666667
377.0,377.0,377.0,376.0,372.1,386.2359,1502696.0
377.0,377.0,377.0,376.0,370.5,385.2562,1502712.3333333333
377.0,377.0,377.0,376.0,368.9,383.2799,1502728.6666666667
377.0,372.0,372.0,370.0,365.4,382.3129,1502745.0
377.0,372.0,372.0,370.0,363.4,380.3513,1502761.3333333333
377.0,372.0,372.0,370.0,361.4,378.4127,1502777.6666666667
368.0,368.0,368.0,368.0,366.5,378.4127,1502794.0
368.0,368.0,368.0,368.0,365.8,378.4127,1502811.0
368.0,368.0,368.0,368.0,365.2,376.4786,1502828.0
368.0,365.0,365.0,362.0,357.6,373.6764,1502845.0
368.0,365.0,365.0,362.0,355.5,370.8741,1502861.3333333333
368.0,365.0,365.0,362.0,353.4,369.8997,1502877.6666666667
360.0,360.0,360.0,361.0,360.3,368.0461,1502894.0
360.0,360.0,360.0,361.0,361.0,366.1861,1502911.0
360.0,360.0,360.0,361.0,361.0,365.2532,1502928.0
360.0,351.0,351.0,349.0,340.1,363.3750,1502945.0
360.0,351.0,351.0,349.0,336.0,361.4599,1502962.0
360.0,351.0,351.0,349.0,332.0,360.5170,1502979.0
344.0,344.0,344.0,345.0,341.9,358.5446,1502996.0
344.0,344.0,344.0,345.0,340.7,356.5947,1503012.6666666667
344.0,344.0,344.0,345.0,339.4,354.5764,1503029.3333333333
344.0,337.0,337.0,335.0,327.2,354.5764,1503046.0
344.0,337.0,337.0,335.0,323.9,351.4455,1503062.0
344.0,337.0,337.0,335.0,320.5,350.3642,1503078.0
331.0,331.0,331.0,331.0,328.0,348.1209,1503094.0
331.0,331.0,331.0,331.0,326.6,345.8377,1503110.3333333333
331.0,331.0,331.0,331.0,325.3,343.4197,1503126.6666666667
331.0,325.0,325.0,323.0,317.1,340.8747,1503143.0
331.0,325.0,325.0,323.0,314.4,339.5608,1503159.3333333333
331.0,325.0,325.0,323.0,311.8,336.8792,1503175.6666666667
316.0,316.0,316.0,314.0,307.5,335.4574,1503192.0
316.0,316.0,316.0,314.0,304.4,332.6399,1503209.0
316.0,316.0,316.0,314.0,301.3,331.1745,1503226.0
316.0,309.0,309.0,311.0,308.8,326.6762,1503243.0
316.0,309.0,309.0,311.0,307.8,325.1045,1503260.3333333333
316.0,309.0,309.0,311.0,306.8,321.9380,1503277.6666666667
303.0,303.0,303.0,304.0,298.8,320.3615,1503295.0
303.0,303.0,303.0,304.0,296.4,315.5524,1503311.6666666667
303.0,303.0,303.0,304.0,294.1,313.8850,1503328.3333333333
303.0,295.0,295.0,296.0,289.9,312.2051,1503345.0
303.0,295.0,295.0,296.0,287.3,308.8748,1503361.3333333333
303.0,295.0,295.0,296.0,284.7,305.4749,1503377.6666666667
295.0,295.0,295.0,298.0,298.0,303.7613,1503394.0
295.0,295.0,295.0,298.0,298.0,300.3296,1503410.6666666667
295.0,295.0,295.0,298.0,298.0,298.6534,1503427.3333333333
295.0,284.0,284.0,283.0,283.0,295.1995,1503444.0
295.0,284.0,284.0,283.0,283.0,291.7055,1503460.0
295.0,284.0,284.0,283.0,283.0,289.9762,1503476.0
277.0,277.0,277.0,278.0,274.3,286.4302,1503492.0
277.0,277.0,277.0,278.0,272.6,282.9348,1503508.3333333333
277.0,277.0,277.0,278.0,271.0,281.2404,1503524.6666666667
277.0,270.0,270.0,271.0,266.0,277.7230,1503541.0
277.0,270.0,270.0,271.0,263.5,274.1937,1503558.0
277.0,270.0,270.0,271.0,261.1,272.4766,1503575.0
262.0,262.0,262.0,262.0,255.4,268.9253,1503592.0
262.0,262.0,262.0,262.0,252.4,265.4485,1503608.6666666667
262.0,262.0,262.0,262.0,249.4,263.7495,1503625.3333333333
262.0,253.0,253.0,254.0,248.0,260.3272,1503642.0
262.0,253.0,253.0,254.0,245.3,257.0451,1503659.0
262.0,253.0,253.0,254.0,242.6,253.6899,1503676.0
244.0,244.0,244.0,245.0,238.1,253.6899,1503693.0
244.0,244.0,244.0,245.0,235.2,248.8356,1503709.3333333333
244.0,244.0,244.0,245.0,232.3,247.1896,1503725.6666666667
244.0,233.0,233.0,233.0,223.6,242.6598,1503742.0
244.0,233.0,233.0,233.0,219.6,242.6598,1503758.6666666667
244.0,233.0,233.0,233.0,215.6,239.5862,1503775.3333333333
224.0,224.0,224.0,223.0,215.4,236.8313,1503792.0
224.0,224.0,224.0,223.0,212.0,235.3025,1503808.3333333333
224.0,224.0,224.0,223.0,208.7,232.5315,1503824.6666666667
224.0,218.0,218.0,219.0,216.0,231.2327,1503841.0
224.0,218.0,218.0,219.0,214.7,227.2396,1503857.3333333333
224.0,218.0,218.0,219.0,213.4,225.9064,1503873.6666666667
216.0,216.0,216.0,218.0,217.3,223.1547,1503890.0
216.0,216.0,216.0,218.0,218.0,221.7053,1503907.3333333333
216.0,216.0,216.0,218.0,218.0,218.9021,1503924.6666666667
216.0,210.0,210.0,209.0,202.4,216.1503,1503942.0
216.0,210.0,210.0,209.0,199.4,214.6766,1503958.6666666667
216.0,210.0,210.0,209.0,196.4,211.8665,1503975.3333333333
201.0,201.0,201.0,202.0,196.7,208.8280,1503992.0
201.0,201.0,201.0,202.0,194.4,204.5460,1504009.3333333333
201.0,201.0,201.0,202.0,192.0,203.0389,1504026.6666666667
201.0,192.0,192.0,192.0,184.3,203.0389,1504044.0
201.0,192.0,192.0,192.0,181.1,198.6088,1504060.0
201.0,192.0,192.0,192.0,177.9,195.7350,1504076.0
182.0,182.0,182.0,183.0,176.1,194.1320,1504092.0
182.0,182.0,182.0,183.0,173.1,191.3981,1504108.3333333333
182.0,182.0,182.0,183.0,170.1,190.0082,1504124.6666666667
182.0,176.0,176.0,175.0,169.0,187.1840,1504141.0
182.0,176.0,176.0,175.0,166.4,185.7042,1504157.0
182.0,176.0,176.0,175.0,163.7,182.9920,1504173.0
174.0,174.0,174.0,176.0,176.0,180.2583,1504189.0
174.0,174.0,174.0,176.0,176.0,178.8528,1504206.3333333333
174.0,174.0,174.0,176.0,176.0,176.1089,1504223.6666666667
174.0,168.0,168.0,167.0,167.0,171.8398,1504241.0
174.0,168.0,168.0,167.0,167.0,170.4374,1504258.0
174.0,168.0,168.0,167.0,167.0,169.0097,1504275.0
156.0,156.0,156.0,157.0,149.6,166.2263,1504292.0
156.0,156.0,156.0,157.0,146.3,163.4118,1504309.0
156.0,156.0,156.0,157.0,142.9,162.0037,1504326.0
156.0,151.0,151.0,153.0,150.0,156.4496,1504343.0
156.0,151.0,151.0,153.0,148.6,155.0811,1504360.3333333333
156.0,151.0,151.0,153.0,147.3,155.0811,1504377.6666666667
138.0,138.0,138.0,139.0,128.1,152.4110,1504395.0
138.0,138.0,138.0,139.0,123.6,149.7836,1504411.0
138.0,138.0,138.0,139.0,119.1,148.4697,1504427.0
138.0,140.0,140.0,141.0,141.0,145.8797,1504443.0
138.0,140.0,140.0,141.0,141.0,143.3738,1504459.6666666667
138.0,140.0,140.0,141.0,141.0,143.3738,1504476.3333333333
133.0,133.0,133.0,133.0,133.0,140.8805,1504493.0
133.0,133.0,133.0,133.0,133.0,137.2348,1504509.0
133.0,133.0,133.0,133.0,133.0,136.0169,1504525.0
133.0,126.0,126.0,122.0,114.0,133.5923,1504541.0
133.0,126.0,126.0,122.0,110.2,132.3931,1504559.0
133.0,126.0,126.0,122.0,106.3,128.8298,1504577.0
117.0,117.0,117.0,116.0,111.7,127.6556,1504595.0
117.0,117.0,117.0,116.0,109.7,125.3570,1504611.3333333333
117.0,117.0,117.0,116.0,107.7,123.1178,1504627.6666666667
117.0,111.0,111.0,110.0,105.6,122.0831,1504644.0
117.0,111.0,111.0,110.0,103.6,120.9908,1504660.6666666667
117.0,111.0,111.0,110.0,101.6,117.8162,1504677.3333333333
111.0,111.0,111.0,112.0,112.0,116.7973,1504694.0
111.0,111.0,111.0,112.0,112.0,114.8186,1504711.0
111.0,111.0,111.0,112.0,112.0,113.8568,1504728.0
